split_A,image_A,split_B,image_B,SSIM
train,01207.jpg,test,01535.jpg,0.9615622465339767
train,01153.jpg,test,00426.jpg,0.9614340448240574
train,01153.jpg,test,01521.jpg,0.9614340448240574
train,04838.jpg,test,02147.jpg,0.9613566506529039
train,04838.jpg,test,00911.jpg,0.9613566506529039
train,01147.jpg,test,00429.jpg,0.9611281449628086
train,01147.jpg,test,01524.jpg,0.9611281449628086
train,01007.jpg,test,01500.jpg,0.9610508396785193
train,01147.jpg,test,00426.jpg,0.9609966421495263
train,01147.jpg,test,01521.jpg,0.9609966421495263
train,00953.jpg,test,01487.jpg,0.9609827272793245
train,05093.jpg,test,02186.jpg,0.9609015633107487
train,00936.jpg,test,01482.jpg,0.9608580160533035
train,04841.jpg,test,00910.jpg,0.9608232891072264
train,01090.jpg,test,00420.jpg,0.9606567799001575
train,01090.jpg,test,01512.jpg,0.9606567799001575
train,01383.jpg,test,00460.jpg,0.96065465103769
train,01383.jpg,test,01567.jpg,0.96065465103769
train,01096.jpg,test,01512.jpg,0.9606317164479637
train,01096.jpg,test,00420.jpg,0.9606317164479637
train,05009.jpg,test,00932.jpg,0.9605466020741719
train,05009.jpg,test,02171.jpg,0.9605466020741719
train,01001.jpg,test,01497.jpg,0.9605308696103193
train,04842.jpg,test,00910.jpg,0.9605250732684594
train,00950.jpg,test,00392.jpg,0.9605072160240901
train,00950.jpg,test,01486.jpg,0.9605072160240901
train,04842.jpg,test,00912.jpg,0.9604327590741363
train,04842.jpg,test,02148.jpg,0.9604327590741363
train,05051.jpg,test,00940.jpg,0.9604297644803946
train,05051.jpg,test,02181.jpg,0.9604297644803946
train,00861.jpg,test,00384.jpg,0.9603931790043475
train,00861.jpg,test,01452.jpg,0.9603931790043475
train,04887.jpg,test,02157.jpg,0.9602053220938572
train,04887.jpg,test,00922.jpg,0.9602053220938572
train,01390.jpg,test,01569.jpg,0.9601956961774388
train,01390.jpg,test,00462.jpg,0.9601956961774388
train,01145.jpg,test,01521.jpg,0.9601910966242689
train,01145.jpg,test,00426.jpg,0.9601910966242689
train,01399.jpg,test,00460.jpg,0.960056806266872
train,01399.jpg,test,01567.jpg,0.960056806266872
train,01378.jpg,test,01568.jpg,0.9598546681819824
train,01378.jpg,test,00461.jpg,0.9598546681819824
train,05046.jpg,test,02179.jpg,0.9597336899375076
train,05046.jpg,test,00938.jpg,0.9597336899375076
train,01384.jpg,test,00460.jpg,0.9597269316198299
train,01384.jpg,test,01567.jpg,0.9597269316198299
train,01078.jpg,test,01511.jpg,0.9596399540306496
train,01078.jpg,test,00419.jpg,0.9596399540306496
train,04842.jpg,test,02147.jpg,0.9594669403084907
train,04842.jpg,test,00911.jpg,0.9594669403084907
train,01000.jpg,test,01496.jpg,0.9594506557855892
train,01000.jpg,test,00400.jpg,0.9594506557855892
train,05151.jpg,test,02196.jpg,0.9594452187824017
train,05151.jpg,test,00951.jpg,0.9594452187824017
train,01150.jpg,test,01525.jpg,0.959141501769254
train,01147.jpg,test,01522.jpg,0.9591372606638252
train,01147.jpg,test,00427.jpg,0.9591372606638252
train,05035.jpg,test,02180.jpg,0.9590481110435565
train,05035.jpg,test,00939.jpg,0.9590481110435565
train,00973.jpg,test,01489.jpg,0.9589901821995199
train,00973.jpg,test,00394.jpg,0.9589901821995199
train,05090.jpg,test,02188.jpg,0.9589209228680705
train,05090.jpg,test,00944.jpg,0.9589209228680705
train,01144.jpg,test,00426.jpg,0.9589121483970946
train,01144.jpg,test,01521.jpg,0.9589121483970946
train,01401.jpg,test,01567.jpg,0.9588421623618033
train,01401.jpg,test,00460.jpg,0.9588421623618033
train,01088.jpg,test,00420.jpg,0.9588318582922905
train,01088.jpg,test,01512.jpg,0.9588318582922905
train,00856.jpg,test,00381.jpg,0.9585126727826561
train,00856.jpg,test,01449.jpg,0.9585126727826561
train,01095.jpg,test,01512.jpg,0.9584840073316124
train,01095.jpg,test,00420.jpg,0.9584840073316124
train,04849.jpg,test,02147.jpg,0.9583843819743885
train,04849.jpg,test,00911.jpg,0.9583843819743885
train,04848.jpg,test,02147.jpg,0.9578828642372258
train,04848.jpg,test,00911.jpg,0.9578828642372258
train,01396.jpg,test,01570.jpg,0.9578780475110198
train,01397.jpg,test,00460.jpg,0.9577141791831565
train,01397.jpg,test,01567.jpg,0.9577141791831565
train,01386.jpg,test,00459.jpg,0.9573158542563452
train,01386.jpg,test,01566.jpg,0.9573158542563452
train,04892.jpg,test,02155.jpg,0.9573126159311812
train,04840.jpg,test,00910.jpg,0.9572253734131729
train,05096.jpg,test,00944.jpg,0.9572251557747872
train,05096.jpg,test,02188.jpg,0.9572251557747872
train,05008.jpg,test,00932.jpg,0.9571891085917824
train,05008.jpg,test,02171.jpg,0.9571891085917824
train,01395.jpg,test,01570.jpg,0.9569417866167658
train,01002.jpg,test,01497.jpg,0.9568450872018189
train,01148.jpg,test,01524.jpg,0.9566874184248321
train,01148.jpg,test,00429.jpg,0.9566874184248321
train,05095.jpg,test,00944.jpg,0.9566817027062873
train,05095.jpg,test,02188.jpg,0.9566817027062873
train,01091.jpg,test,01512.jpg,0.956608636054097
train,01091.jpg,test,00420.jpg,0.956608636054097
train,01153.jpg,test,01522.jpg,0.9565907538580949
train,01153.jpg,test,00427.jpg,0.9565907538580949
train,05093.jpg,test,02185.jpg,0.9562801951755847
train,05093.jpg,test,00942.jpg,0.9562801951755847
train,05052.jpg,test,02182.jpg,0.9562411663177675
train,05052.jpg,test,00941.jpg,0.9562411663177675
train,04848.jpg,test,02148.jpg,0.9560992031071254
train,04848.jpg,test,00912.jpg,0.9560992031071254
train,01393.jpg,test,01567.jpg,0.9560708732680564
train,01393.jpg,test,00460.jpg,0.9560708732680564
train,01151.jpg,test,01524.jpg,0.956066604545143
train,01151.jpg,test,00429.jpg,0.956066604545143
train,01390.jpg,test,01568.jpg,0.9559933179067928
train,01390.jpg,test,00461.jpg,0.9559933179067928
train,01162.jpg,test,00426.jpg,0.9559682192457021
train,01162.jpg,test,01521.jpg,0.9559682192457021
train,01391.jpg,test,01567.jpg,0.9559071323075139
train,01391.jpg,test,00460.jpg,0.9559071323075139
train,04848.jpg,test,00910.jpg,0.9558245535769974
train,01386.jpg,test,01568.jpg,0.9557948591107025
train,01386.jpg,test,00461.jpg,0.9557948591107025
train,04845.jpg,test,00911.jpg,0.9557067207272696
train,04845.jpg,test,02147.jpg,0.9557067207272696
train,04846.jpg,test,00911.jpg,0.9556563102323112
train,04846.jpg,test,02147.jpg,0.9556563102323112
train,01390.jpg,test,00459.jpg,0.9554874113238395
train,01390.jpg,test,01566.jpg,0.9554874113238395
train,00954.jpg,test,01487.jpg,0.9553097167165894
train,01378.jpg,test,00460.jpg,0.9552118720660857
train,01378.jpg,test,01567.jpg,0.9552118720660857
train,01402.jpg,test,01570.jpg,0.9551073640777797
train,01146.jpg,test,01521.jpg,0.9550260713441263
train,01146.jpg,test,00426.jpg,0.9550260713441263
train,01143.jpg,test,00428.jpg,0.9549767073243387
train,01143.jpg,test,01523.jpg,0.9549767073243387
train,05061.jpg,test,00939.jpg,0.9549735921557122
train,05061.jpg,test,02180.jpg,0.9549735921557122
train,00940.jpg,test,01483.jpg,0.9549616954032429
train,01393.jpg,test,01568.jpg,0.9549352292632962
train,01393.jpg,test,00461.jpg,0.9549352292632962
train,01160.jpg,test,01521.jpg,0.9548508693611384
train,01160.jpg,test,00426.jpg,0.9548508693611384
train,00996.jpg,test,01496.jpg,0.9547870127523778
train,00996.jpg,test,00400.jpg,0.9547870127523778
train,01381.jpg,test,01570.jpg,0.9545532147441022
train,01386.jpg,test,01569.jpg,0.9545132737039054
train,01386.jpg,test,00462.jpg,0.9545132737039054
train,05063.jpg,test,02182.jpg,0.9544419040247654
train,05063.jpg,test,00941.jpg,0.9544419040247654
train,01389.jpg,test,01567.jpg,0.9539670576675717
train,01389.jpg,test,00460.jpg,0.9539670576675717
train,04846.jpg,test,00910.jpg,0.9539500552498378
train,01378.jpg,test,01570.jpg,0.9538766531798493
train,01162.jpg,test,00427.jpg,0.9537227641850293
train,01162.jpg,test,01522.jpg,0.9537227641850293
train,04849.jpg,test,00910.jpg,0.9537079683148969
train,04915.jpg,test,00920.jpg,0.9535193165569956
train,04915.jpg,test,02156.jpg,0.9535193165569956
train,00940.jpg,test,01482.jpg,0.9535023921021706
train,04848.jpg,test,00913.jpg,0.9532892136789329
train,00951.jpg,test,01486.jpg,0.9532819998552966
train,00951.jpg,test,00392.jpg,0.9532819998552966
train,00969.jpg,test,01492.jpg,0.9532583825812031
train,01132.jpg,test,01522.jpg,0.9530711547244813
train,01132.jpg,test,00427.jpg,0.9530711547244813
train,04845.jpg,test,00910.jpg,0.9529026278000629
train,00952.jpg,test,00392.jpg,0.9527728648194953
train,00952.jpg,test,01486.jpg,0.9527728648194953
train,01382.jpg,test,01570.jpg,0.9527084204793902
train,01147.jpg,test,00428.jpg,0.95268214172835
train,01147.jpg,test,01523.jpg,0.95268214172835
train,01154.jpg,test,01525.jpg,0.9524442992891754
train,04888.jpg,test,02155.jpg,0.9524385318943689
train,01385.jpg,test,01570.jpg,0.9524370569450175
train,01389.jpg,test,01569.jpg,0.9522982564123199
train,01389.jpg,test,00462.jpg,0.9522982564123199
train,01394.jpg,test,00462.jpg,0.9519388889495606
train,01394.jpg,test,01569.jpg,0.9519388889495606
train,04841.jpg,test,02147.jpg,0.9518391283228117
train,04841.jpg,test,00911.jpg,0.9518391283228117
train,04849.jpg,test,02148.jpg,0.9513770215933303
train,04849.jpg,test,00912.jpg,0.9513770215933303
train,04846.jpg,test,00912.jpg,0.9513482692876133
train,04846.jpg,test,02148.jpg,0.9513482692876133
train,01389.jpg,test,00459.jpg,0.9513350221815866
train,01389.jpg,test,01566.jpg,0.9513350221815866
train,01394.jpg,test,00459.jpg,0.9513326170580862
train,01394.jpg,test,01566.jpg,0.9513326170580862
train,01143.jpg,test,00427.jpg,0.9512759516768483
train,01143.jpg,test,01522.jpg,0.9512759516768483
train,04846.jpg,test,00913.jpg,0.9512457342428691
train,01380.jpg,test,01570.jpg,0.9512201736062845
train,01401.jpg,test,01570.jpg,0.9511450506328862
train,04845.jpg,test,00913.jpg,0.9511149723148137
train,01132.jpg,test,00429.jpg,0.9510779961198826
train,01132.jpg,test,01524.jpg,0.9510779961198826
train,00858.jpg,test,01450.jpg,0.9508699681114707
train,00858.jpg,test,00382.jpg,0.9508699681114707
train,00864.jpg,test,00383.jpg,0.950819569235022
train,00864.jpg,test,01451.jpg,0.950819569235022
train,00974.jpg,test,01489.jpg,0.9507144289847004
train,00974.jpg,test,00394.jpg,0.9507144289847004
train,00937.jpg,test,01483.jpg,0.9506828182031394
train,00944.jpg,test,01487.jpg,0.9505545086239493
train,04908.jpg,test,02155.jpg,0.950526219203491
train,01136.jpg,test,00428.jpg,0.9504547190574556
train,01136.jpg,test,01523.jpg,0.9504547190574556
train,01148.jpg,test,00427.jpg,0.9501508395397941
train,01148.jpg,test,01522.jpg,0.9501508395397941
train,01397.jpg,test,01570.jpg,0.9500507678301475
train,04845.jpg,test,02148.jpg,0.950005048104332
train,04845.jpg,test,00912.jpg,0.950005048104332
train,01390.jpg,test,01570.jpg,0.9500006810611283
